ORLY,"O Reilly Automotive Inc. (ORLY) Prices, Dividends, Splits and Trading Volume"
NVDA,"NVIDIA Corp (NVDA) Prices, Dividends, Splits and Trading Volume"
PAYX,"Paychex Inc (PAYX) Prices, Dividends, Splits and Trading Volume"
PBCT,"People's United Financial Inc. (PBCT) Prices, Dividends, Splits and Trading Volume"
NWSA,"News Corp (New) (NWSA) Prices, Dividends, Splits and Trading Volume"
PCAR,"PACCAR Inc (PCAR) Prices, Dividends, Splits and Trading Volume"
OKE,"Oneok Inc. (OKE) Prices, Dividends, Splits and Trading Volume"
ORCL,"Oracle Corp. (ORCL) Prices, Dividends, Splits and Trading Volume"
PCL,"Plum Creek Timber Co. Inc. (PCL) Prices, Dividends, Splits and Trading Volume"
OXY,"Occidental Petroleum Corp (OXY) Prices, Dividends, Splits and Trading Volume"
PCP,"Precision Castparts (PCP) Prices, Dividends, Splits and Trading Volume"
PEG,"Public Service Enterprise Group (PEG) Prices, Dividends, Splits and Trading Volume"
PBI,"Pitney Bowes Inc (PBI) Prices, Dividends, Splits and Trading Volume"
PETM,"PetSmart, Inc (PETM) Prices, Dividends, Splits and Trading Volume"
PCG,"PG&E Corp. (Holding Co.) (PCG) Prices, Dividends, Splits and Trading Volume"
PFG,"Principal Financial Group Inc. (PFG) Prices, Dividends, Splits and Trading Volume"
PCLN,"Priceline.com Inc. (PCLN) Prices, Dividends, Splits and Trading Volume"
PDCO,"Patterson Companies Inc (PDCO) Prices, Dividends, Splits and Trading Volume"
PHM,"PulteGroup Inc. (PHM) Prices, Dividends, Splits and Trading Volume"
PEP,"Pepsico Inc. (PEP) Prices, Dividends, Splits and Trading Volume"
PLD,"Prologis Inc (PLD) Prices, Dividends, Splits and Trading Volume"
PFE,"Pfizer Inc (PFE) Prices, Dividends, Splits and Trading Volume"
PM,"Philip Morris International Inc (PM) Prices, Dividends, Splits and Trading Volume"
PG,"Procter & Gamble Co. (PG) Prices, Dividends, Splits and Trading Volume"
PNC,"PNC Financial Services Group (The) (PNC) Prices, Dividends, Splits and Trading Volume"
PNR,"Pentair PLC (PNR) Prices, Dividends, Splits and Trading Volume"
PH,"Parker Hannifin Corp. (PH) Prices, Dividends, Splits and Trading Volume"
POM,"Pepco Holdings Inc. (POM) Prices, Dividends, Splits and Trading Volume"
PKI,"PerkinElmer Inc. (PKI) Prices, Dividends, Splits and Trading Volume"
PPL,"PPL Corp (PPL) Prices, Dividends, Splits and Trading Volume"
PLL,"Pall Corporation (PLL) Prices, Dividends, Splits and Trading Volume"
PSA,"Public Storage (PSA) Prices, Dividends, Splits and Trading Volume"
PNW,"Pinnacle West Capital Corp. (PNW) Prices, Dividends, Splits and Trading Volume"
PVH,"PVH Corp (PVH) Prices, Dividends, Splits and Trading Volume"
PPG,"PPG Industries Inc. (PPG) Prices, Dividends, Splits and Trading Volume"
PX,"Praxair Inc. (PX) Prices, Dividends, Splits and Trading Volume"
PRGO,"Perrigo Company plc (PRGO) Prices, Dividends, Splits and Trading Volume"
PRU,"Prudential Financial Inc. (PRU) Prices, Dividends, Splits and Trading Volume"
R,"Ryder System Inc. (R) Prices, Dividends, Splits and Trading Volume"
PSX,"Phillips 66 (PSX) Prices, Dividends, Splits and Trading Volume"
RDC,"Rowan Companies plc (RDC) Prices, Dividends, Splits and Trading Volume"
PWR,"Quanta Services Inc. (PWR) Prices, Dividends, Splits and Trading Volume"
RF,"Regions Financial Corp (RF) Prices, Dividends, Splits and Trading Volume"
PXD,"Pioneer Natural Resources Co. (PXD) Prices, Dividends, Splits and Trading Volume"
RHI,"Robert Half International Inc. (RHI) Prices, Dividends, Splits and Trading Volume"
QCOM,"Qualcomm Inc. (QCOM) Prices, Dividends, Splits and Trading Volume"
QEP,"QEP Resources, Inc. (QEP) Prices, Dividends, Splits and Trading Volume"
RIG,"Transocean Ltd. (RIG) Prices, Dividends, Splits and Trading Volume"
RL,"Ralph Lauren Corp (RL) Prices, Dividends, Splits and Trading Volume"
RAI,"Reynolds American Inc (RAI) Prices, Dividends, Splits and Trading Volume"
ROP,"Roper Technologies Inc (ROP) Prices, Dividends, Splits and Trading Volume"
REGN,"Regeneron Pharmaceuticals Inc. (REGN) Prices, Dividends, Splits and Trading Volume"
RRC,"Range Resources Corp (RRC) Prices, Dividends, Splits and Trading Volume"
RTN,"Raytheon Co. (RTN) Prices, Dividends, Splits and Trading Volume"
RHT,"Red Hat Inc. (RHT) Prices, Dividends, Splits and Trading Volume"
ROK,"Rockwell Automation Inc. (ROK) Prices, Dividends, Splits and Trading Volume"
SEE,"Sealed Air Corp. (SEE) Prices, Dividends, Splits and Trading Volume"
ROST,"Ross Stores Inc. (ROST) Prices, Dividends, Splits and Trading Volume"
SHW,"Sherwin-Williams Co. (SHW) Prices, Dividends, Splits and Trading Volume"
RSG,"Republic Services Inc. (RSG) Prices, Dividends, Splits and Trading Volume"
SBUX,"Starbucks Corp. (SBUX) Prices, Dividends, Splits and Trading Volume"
SCG,"SCANA Corp (SCG) Prices, Dividends, Splits and Trading Volume"
SCHW,"Charles Schwab Corp. (SCHW) Prices, Dividends, Splits and Trading Volume"
SNA,"Snap-On Inc. (SNA) Prices, Dividends, Splits and Trading Volume"
SE,"Spectra Energy Corp (SE) Prices, Dividends, Splits and Trading Volume"
SNI,"Scripps Networks Interactive Inc (SNI) Prices, Dividends, Splits and Trading Volume"
SO,"Southern Co. (SO) Prices, Dividends, Splits and Trading Volume"
SIAL,"Sigma-Aldrich Corporation (SIAL) Prices, Dividends, Splits and Trading Volume"
SJM,"Smucker (J.M.) Co. (SJM) Prices, Dividends, Splits and Trading Volume"
SRCL,"Stericycle Inc. (SRCL) Prices, Dividends, Splits and Trading Volume"
SLB,"Schlumberger Ltd. (SLB) Prices, Dividends, Splits and Trading Volume"
SLM,"SLM Corporation (SLM) Prices, Dividends, Splits and Trading Volume"
SNDK,"SanDisk Corp. (SNDK) Prices, Dividends, Splits and Trading Volume"
STJ,"St. Jude Medical Inc. (STJ) Prices, Dividends, Splits and Trading Volume"
STT,"State Street Corp (STT) Prices, Dividends, Splits and Trading Volume"
STX,"Seagate Technology (STX) Prices, Dividends, Splits and Trading Volume"
SPG,"Simon Property Group Inc. (SPG) Prices, Dividends, Splits and Trading Volume"
SPLS,"Staples Inc (SPLS) Prices, Dividends, Splits and Trading Volume"
SRE,"Sempra Energy (SRE) Prices, Dividends, Splits and Trading Volume"
STI,"Suntrust Banks Inc. (STI) Prices, Dividends, Splits and Trading Volume"
SYK,"Stryker Corp. (SYK) Prices, Dividends, Splits and Trading Volume"
SYMC,"Symantec Corp. (SYMC) Prices, Dividends, Splits and Trading Volume"
STZ,"Constellation Brands Inc (STZ) Prices, Dividends, Splits and Trading Volume"
TAP,"Molson Coors Brewing Co. Cl B (TAP) Prices, Dividends, Splits and Trading Volume"
SWK,"Stanley Works (SWK) Prices, Dividends, Splits and Trading Volume"
TDC,"Teradata (TDC) Prices, Dividends, Splits and Trading Volume"
SWN,"Southwestern Energy Co. (SWN) Prices, Dividends, Splits and Trading Volume"
TE,"TECO Energy Inc. (TE) Prices, Dividends, Splits and Trading Volume"
SWY,"Safeway Inc. (SWY) Prices, Dividends, Splits and Trading Volume"
TEG,"Integrys Energy Group (TEG) Prices, Dividends, Splits and Trading Volume"
SYY,"Sysco Corp. (SYY) Prices, Dividends, Splits and Trading Volume"
T,"AT&T Inc (T) Prices, Dividends, Splits and Trading Volume"
TIF,"Tiffany & Co. (TIF) Prices, Dividends, Splits and Trading Volume"
TJX,"TJX Companies Inc. (TJX) Prices, Dividends, Splits and Trading Volume"
TMK,"Torchmark Corp. (TMK) Prices, Dividends, Splits and Trading Volume"
TEL,"TE Connectivity (TEL) Prices, Dividends, Splits and Trading Volume"
TRV,"Travelers Companies Inc (The) (TRV) Prices, Dividends, Splits and Trading Volume"
TGT,"Target Corp. (TGT) Prices, Dividends, Splits and Trading Volume"
TSN,"Tyson Foods Inc. (TSN) Prices, Dividends, Splits and Trading Volume"
THC,"Tenet Healthcare Corp. (THC) Prices, Dividends, Splits and Trading Volume"
TMO,"Thermo Fisher Scientific (TMO) Prices, Dividends, Splits and Trading Volume"
TRIP,"TripAdvisor Inc. (TRIP) Prices, Dividends, Splits and Trading Volume"
TROW,"T Rowe Price Group Inc. (TROW) Prices, Dividends, Splits and Trading Volume"
TYC,"Tyco International PLC (TYC) Prices, Dividends, Splits and Trading Volume"
TSO,"Tesoro Corporation (TSO) Prices, Dividends, Splits and Trading Volume"
TSS,"Total System Services Inc. (TSS) Prices, Dividends, Splits and Trading Volume"
UNP,"Union Pacific Corp (UNP) Prices, Dividends, Splits and Trading Volume"
TWC,"Time Warner Cable Inc (TWC) Prices, Dividends, Splits and Trading Volume"
TWX,"Time Warner Inc (TWX) Prices, Dividends, Splits and Trading Volume"
TXN,"Texas Instruments Inc. (TXN) Prices, Dividends, Splits and Trading Volume"
TXT,"Textron Inc. (TXT) Prices, Dividends, Splits and Trading Volume"
UTX,"United Technologies Corp. (UTX) Prices, Dividends, Splits and Trading Volume"
UNH,"UnitedHealth Group Inc (UNH) Prices, Dividends, Splits and Trading Volume"
VAR,"Varian Medical Systems Inc. (VAR) Prices, Dividends, Splits and Trading Volume"
VFC,"VF Corp. (VFC) Prices, Dividends, Splits and Trading Volume"
UPS,"United Parcel Service Inc. (UPS) Prices, Dividends, Splits and Trading Volume"
URBN,"Urban Outfitters Inc. (URBN) Prices, Dividends, Splits and Trading Volume"
VMC,"Vulcan Materials Co (Holding Company) (VMC) Prices, Dividends, Splits and Trading Volume"
USB,"U.S. Bancorp (DE) (USB) Prices, Dividends, Splits and Trading Volume"
V,"Visa Inc (V) Prices, Dividends, Splits and Trading Volume"
VZ,"Verizon Communications Inc (VZ) Prices, Dividends, Splits and Trading Volume"
VIAB,"Viacom Inc (VIAB) Prices, Dividends, Splits and Trading Volume"
WAG,"Walgreen Co. (WAG) Prices, Dividends, Splits and Trading Volume"
WAT,"Waters Corp. (WAT) Prices, Dividends, Splits and Trading Volume"
VLO,"Valero Energy Corp. (VLO) Prices, Dividends, Splits and Trading Volume"
WDC,"Western Digital Corp. (WDC) Prices, Dividends, Splits and Trading Volume"
WEC,"WEC Energy Group Inc (WEC) Prices, Dividends, Splits and Trading Volume"
VNO,"Vornado Realty Trust (VNO) Prices, Dividends, Splits and Trading Volume"
WFC,"Wells Fargo & Co. (WFC) Prices, Dividends, Splits and Trading Volume"
VRSN,"VeriSign Inc. (VRSN) Prices, Dividends, Splits and Trading Volume"
WFM,"Whole Foods Market Inc. (WFM) Prices, Dividends, Splits and Trading Volume"
VRTX,"Vertex Pharmaceuticals Incorporated (VRTX) Prices, Dividends, Splits and Trading Volume"
WHR,"Whirlpool Corp (WHR) Prices, Dividends, Splits and Trading Volume"
VTR,"Ventas Inc. (VTR) Prices, Dividends, Splits and Trading Volume"
WIN,"Windstream Holdings, Inc. (WIN) Prices, Dividends, Splits and Trading Volume"
WLP,"WellPoint Inc. (WLP) Prices, Dividends, Splits and Trading Volume"
WM,"Waste Management Inc. (DE) (WM) Prices, Dividends, Splits and Trading Volume"
WMB,"Williams Cos Inc (The) (WMB) Prices, Dividends, Splits and Trading Volume"
WY,"Weyerhaeuser Co. (WY) Prices, Dividends, Splits and Trading Volume"
WYN,"Wyndham Worldwide Corp (WYN) Prices, Dividends, Splits and Trading Volume"
WYNN,"Wynn Resorts Ltd (WYNN) Prices, Dividends, Splits and Trading Volume"
WMT,"Wal-Mart Stores (WMT) Prices, Dividends, Splits and Trading Volume"
WPX,"WPX Energy (WPX) Prices, Dividends, Splits and Trading Volume"
XLNX,"Xilinx Inc. (XLNX) Prices, Dividends, Splits and Trading Volume"
XOM,"Exxon Mobil Corp. (XOM) Prices, Dividends, Splits and Trading Volume"
WU,"Western Union Co. (WU) Prices, Dividends, Splits and Trading Volume"
XRAY,"DENTSPLY International Inc. (XRAY) Prices, Dividends, Splits and Trading Volume"
XRX,"Xerox Corp (XRX) Prices, Dividends, Splits and Trading Volume"
X,"United States Steel Corp. (X) Prices, Dividends, Splits and Trading Volume"
XEL,"Xcel Energy Inc. (XEL) Prices, Dividends, Splits and Trading Volume"
YUM,"Yum! Brands Inc. (YUM) Prices, Dividends, Splits and Trading Volume"
XL,"XL Group Plc (XL) Prices, Dividends, Splits and Trading Volume"
XYL,"Xylem Inc. (XYL) Prices, Dividends, Splits and Trading Volume"
YHOO,"Yahoo! Inc. (YHOO) Prices, Dividends, Splits and Trading Volume"
ZION,"Zions Bancorporation (ZION) Prices, Dividends, Splits and Trading Volume"
ZMH,"Zimmer Holdings, Inc. (ZMH) Prices, Dividends, Splits and Trading Volume"
ZTS,"Zoetis Inc (ZTS) Prices, Dividends, Splits and Trading Volume"
TSCO,"Tractor Supply Co. (TSCO) Prices, Dividends, Splits and Trading Volume"
FLWS,"1-800 FLOWERS.COM Inc. (FLWS) Prices, Dividends, Splits and Trading Volume"
SRCE,"1st Source Corp. (SRCE) Prices, Dividends, Splits and Trading Volume"
FUBC,"1st United Bancorp Inc. (FUBC) Prices, Dividends, Splits and Trading Volume"
XXII,"22nd Century Group Inc (XXII) Prices, Dividends, Splits and Trading Volume"
DDD,"3D Systems Corp. (DE) (DDD) Prices, Dividends, Splits and Trading Volume"
EGHT,"8x8 Inc (EGHT) Prices, Dividends, Splits and Trading Volume"
AAON,"AAON Inc. (AAON) Prices, Dividends, Splits and Trading Volume"
AIR,"AAR Corp (AIR) Prices, Dividends, Splits and Trading Volume"
AAN,"Aaron's Inc. (AAN) Prices, Dividends, Splits and Trading Volume"
ABAX,"Abaxis Inc. (ABAX) Prices, Dividends, Splits and Trading Volume"
ANF,"Abercrombie & Fitch Co. (ANF) Prices, Dividends, Splits and Trading Volume"
ABMD,"ABIOMED Inc. (ABMD) Prices, Dividends, Splits and Trading Volume"
ABM,"ABM Industries Inc. (ABM) Prices, Dividends, Splits and Trading Volume"
AXAS,"Abraxas Petroleum Corporation (AXAS) Prices, Dividends, Splits and Trading Volume"
ACHC,"Acadia Healthcare Company Inc. (ACHC) Prices, Dividends, Splits and Trading Volume"
ACTG,"Acacia Research Corp. (ACTG) Prices, Dividends, Splits and Trading Volume"
ACAD,"ACADIA Pharmaceuticals Inc. (ACAD) Prices, Dividends, Splits and Trading Volume"
AXDX,"Accelerate Diagnostics Inc (AXDX) Prices, Dividends, Splits and Trading Volume"
XLRN,"Acceleron Pharma Inc. (XLRN) Prices, Dividends, Splits and Trading Volume"
ACCL,"Accelrys, Inc. (ACCL) Prices, Dividends, Splits and Trading Volume"
ANCX,"Access National Corp (ANCX) Prices, Dividends, Splits and Trading Volume"
ACCO,"ACCO Brands (ACCO) Prices, Dividends, Splits and Trading Volume"
ACW,"Accuride Corp. (ACW) Prices, Dividends, Splits and Trading Volume"
ACRX,"AcelRx Pharmaceuticals Inc. (ACRX) Prices, Dividends, Splits and Trading Volume"
ARAY,"Accuray Incorporated (ARAY) Prices, Dividends, Splits and Trading Volume"
ACET,"Aceto Corp (ACET) Prices, Dividends, Splits and Trading Volume"
ACHN,"Achillion Pharmaceuticals Inc. (ACHN) Prices, Dividends, Splits and Trading Volume"
ACIW,"ACI Worldwide Inc (ACIW) Prices, Dividends, Splits and Trading Volume"
ACFN,"Acorn Energy Inc (ACFN) Prices, Dividends, Splits and Trading Volume"
ACOR,"Acorda Therapeutics Inc. (ACOR) Prices, Dividends, Splits and Trading Volume"
ATNM,"ACTINIUM PHARMS INC (ATNM) Prices, Dividends, Splits and Trading Volume"
ATVI,"Activision Blizzard Inc. (ATVI) Prices, Dividends, Splits and Trading Volume"
BIRT,"Actuate Corporation (BIRT) Prices, Dividends, Splits and Trading Volume"
ATU,"Actuant Corp. Cl A (ATU) Prices, Dividends, Splits and Trading Volume"
AYI,"Acuity Brands Inc (Holding Company) (AYI) Prices, Dividends, Splits and Trading Volume"
ACXM,"Acxiom Corporation (ACXM) Prices, Dividends, Splits and Trading Volume"
AE,"Adams Resources & Energy Inc. (AE) Prices, Dividends, Splits and Trading Volume"
ADUS,"Addus HomeCare Corporation (ADUS) Prices, Dividends, Splits and Trading Volume"
ADTN,"Adtran Inc. (ADTN) Prices, Dividends, Splits and Trading Volume"
AAP,"Advance Auto Parts Inc (AAP) Prices, Dividends, Splits and Trading Volume"
ADES,"ADA-ES Inc (ADES) Prices, Dividends, Splits and Trading Volume"
AEIS,"Advanced Energy Industries Inc. (AEIS) Prices, Dividends, Splits and Trading Volume"
AMD,"Advanced Micro Devices Inc. (AMD) Prices, Dividends, Splits and Trading Volume"
ADVS,"Advent Software Inc. (ADVS) Prices, Dividends, Splits and Trading Volume"
ABCO,"Advisory Board Company (ABCO) Prices, Dividends, Splits and Trading Volume"
ACM,"AECOM (ACM) Prices, Dividends, Splits and Trading Volume"
AEGR,"Aegerion Pharmaceuticals Inc. (AEGR) Prices, Dividends, Splits and Trading Volume"
AEGN,"Aegion Corp (AEGN) Prices, Dividends, Splits and Trading Volume"
AEPI,"AEP Industries Inc. (AEPI) Prices, Dividends, Splits and Trading Volume"
AERI,"Aerie Pharmaceuticals Inc (AERI) Prices, Dividends, Splits and Trading Volume"
ARO,"Aeropostale Inc. (ARO) Prices, Dividends, Splits and Trading Volume"
ARX,"Aeroflex Holding Corp. (ARX) Prices, Dividends, Splits and Trading Volume"
AVAV,"AeroVironment Inc. (AVAV) Prices, Dividends, Splits and Trading Volume"
AMG,"Affiliated Managers Group Inc. (AMG) Prices, Dividends, Splits and Trading Volume"
AFFX,"Affymetrix Inc. (AFFX) Prices, Dividends, Splits and Trading Volume"
AGCO,"AGCO Corp. (AGCO) Prices, Dividends, Splits and Trading Volume"
AGEN,"Agenus Inc. (AGEN) Prices, Dividends, Splits and Trading Volume"
AGYS,"Agilysys Inc. (AGYS) Prices, Dividends, Splits and Trading Volume"
AGIO,"Agios Pharmaceuticals Inc (AGIO) Prices, Dividends, Splits and Trading Volume"
AHC,"A.H. Belo Corp (AHC) Prices, Dividends, Splits and Trading Volume"
AL,"Air Lease Corp (AL) Prices, Dividends, Splits and Trading Volume"
AIRM,"Air Methods Corporation (AIRM) Prices, Dividends, Splits and Trading Volume"
ATSG,"Air Transport Services Group Inc (ATSG) Prices, Dividends, Splits and Trading Volume"
AYR,"Aircastle Ltd. (AYR) Prices, Dividends, Splits and Trading Volume"
AKS,"AK Steel Holding (AKS) Prices, Dividends, Splits and Trading Volume"
AKRX,"Akorn Inc. (AKRX) Prices, Dividends, Splits and Trading Volume"
ALG,"Alamo Group Inc. (ALG) Prices, Dividends, Splits and Trading Volume"
ALK,"Alaska Air Group Inc. (ALK) Prices, Dividends, Splits and Trading Volume"
AIN,"Albany International Corp (AIN) Prices, Dividends, Splits and Trading Volume"
AMRI,"Albany Molecular Research Inc. (AMRI) Prices, Dividends, Splits and Trading Volume"
ALB,"Albemarle Corp. (ALB) Prices, Dividends, Splits and Trading Volume"
ALR,"Alere (ALR) Prices, Dividends, Splits and Trading Volume"
ALEX,"Alexander & Baldwin Inc. (ALEX) Prices, Dividends, Splits and Trading Volume"
ALCO,"Alico Inc. (ALCO) Prices, Dividends, Splits and Trading Volume"
ALIM,"Alimera Sciences Inc. (ALIM) Prices, Dividends, Splits and Trading Volume"
ALGN,"Align Technology Inc. (ALGN) Prices, Dividends, Splits and Trading Volume"
ALKS,"Alkermes plc (ALKS) Prices, Dividends, Splits and Trading Volume"
Y,"Alleghany Corp. (Y) Prices, Dividends, Splits and Trading Volume"
ALGT,"Allegiant Travel Company (ALGT) Prices, Dividends, Splits and Trading Volume"
ALE,"Allete Inc. (ALE) Prices, Dividends, Splits and Trading Volume"
AFOP,"Alliance Fiber Optic Products Inc. (AFOP) Prices, Dividends, Splits and Trading Volume"
AIQ,"Alliance HealthCare Services Inc. (AIQ) Prices, Dividends, Splits and Trading Volume"
AOI,"Alliance One International Inc (AOI) Prices, Dividends, Splits and Trading Volume"
LNT,"Alliant Energy Corp. (LNT) Prices, Dividends, Splits and Trading Volume"
ATK,"Alliant Techsystems Inc. (ATK) Prices, Dividends, Splits and Trading Volume"
ANV,"Allied Nevada Gold (ANV) Prices, Dividends, Splits and Trading Volume"
AWH,"Allied World Assurance Company Holdings AG (AWH) Prices, Dividends, Splits and Trading Volume"
